# wdid:USNO-B1.0 1068-00000833,resolution:nan,source:/home/bergeron/SPY/HS0002+1635_an,wavelength_min: 3290.10,wavelength_max: 6641.90
wavelength,flux
3395.10,7.96585e-12
3395.20,8.24471e-12
3395.30,7.51958e-12
3395.40,7.26967e-12
3395.50,7.84236e-12
3395.60,7.98666e-12
3395.70,7.76405e-12
3395.80,7.90836e-12
3395.90,7.60417e-12
3396.00,7.62077e-12
3396.10,7.52697e-12
3396.20,8.15261e-12
3396.30,7.66444e-12
3396.40,7.59371e-12
3396.50,8.30874e-12
3396.60,8.08911e-12
3396.70,7.45958e-12
3396.80,7.18330e-12
3396.90,7.85190e-12
3397.00,8.05214e-12
3397.10,7.95214e-12
3397.20,7.94799e-12
3397.30,7.74557e-12
3397.40,8.06713e-12
3397.50,7.69104e-12
3397.60,7.74848e-12
3397.70,8.63500e-12
3397.80,8.75913e-12
3397.90,8.47195e-12
3398.00,7.61897e-12
3398.10,7.91176e-12
3398.20,7.34946e-12
3398.30,7.88033e-12
3398.40,7.40156e-12
3398.50,7.58153e-12
3398.60,7.46678e-12
3398.70,7.96040e-12
3398.80,8.07378e-12
3398.90,8.16558e-12
3399.00,7.93522e-12
3399.10,7.60733e-12
3399.20,7.73805e-12
3399.30,7.86146e-12
3399.40,8.45322e-12
3399.50,7.33427e-12
3399.60,7.80888e-12
3399.70,7.06719e-12
3399.80,8.00334e-12
3399.90,7.74239e-12
3400.00,7.64221e-12
3400.10,7.30022e-12
3400.20,7.69941e-12
3400.30,7.74460e-12
3400.40,7.41683e-12
3400.50,8.47682e-12
3400.60,8.49352e-12
3400.70,7.38535e-12
3400.80,7.00888e-12
3400.90,7.80443e-12
3401.00,7.84309e-12
3401.10,8.15146e-12
3401.20,7.90112e-12
3401.30,7.59364e-12
3401.40,7.87542e-12
3401.50,7.80719e-12
3401.60,7.14263e-12
3401.70,7.76835e-12
3401.80,8.10502e-12
3401.90,7.55386e-12
3402.00,7.45702e-12
3402.10,8.00221e-12
3402.20,7.75094e-12
3402.30,7.37840e-12
3402.40,7.94029e-12
3402.50,8.06665e-12
3402.60,7.68016e-12
3402.70,7.90886e-12
3402.80,7.54781e-12
3402.90,7.71975e-12
3403.00,7.34358e-12
3403.10,7.52597e-12
3403.20,7.79568e-12
3403.30,7.42408e-12
3403.40,7.70193e-12
3403.50,7.81135e-12
3403.60,7.79596e-12
3403.70,7.86366e-12
3403.80,7.33274e-12
3403.90,7.72236e-12
3404.00,7.34751e-12
3404.10,8.26364e-12
3404.20,7.98928e-12
3404.30,8.18265e-12
3404.40,7.89550e-12
3404.50,7.83334e-12
3404.60,7.37137e-12
3404.70,7.65252e-12
3404.80,7.56674e-12
3404.90,8.18051e-12
3405.00,8.11254e-12
3405.10,8.03257e-12
3405.20,7.58747e-12
3405.30,7.12569e-12
3405.40,7.23442e-12
3405.50,7.51763e-12
3405.60,7.56952e-12
3405.70,7.66282e-12
3405.80,7.39823e-12
3405.90,7.71518e-12
3406.00,7.45753e-12
3406.10,7.49087e-12
3406.20,7.60276e-12
3406.30,7.52194e-12
3406.40,7.53205e-12
3406.50,7.75429e-12
3406.60,8.05707e-12
3406.70,7.91198e-12
3406.80,7.96162e-12
3406.90,7.48122e-12
3407.00,7.76663e-12
3407.10,8.03349e-12
3407.20,7.61265e-12
3407.30,8.02824e-12
3407.40,7.55816e-12
3407.50,7.51213e-12
3407.60,7.80694e-12
3407.70,7.76285e-12
3407.80,7.69242e-12
3407.90,7.41123e-12
3408.00,7.96606e-12
3408.10,7.86735e-12
3408.20,7.37573e-12
3408.30,7.96282e-12
3408.40,7.81060e-12
3408.50,7.10847e-12
3408.60,7.42939e-12
3408.70,7.35968e-12
3408.80,7.37988e-12
3408.90,7.41907e-12
3409.00,8.06494e-12
3409.10,7.84250e-12
3409.20,7.17303e-12
3409.30,7.78914e-12
3409.40,7.94624e-12
3409.50,7.74391e-12
3409.60,7.42988e-12
3409.70,7.93678e-12
3409.80,7.35667e-12
3409.90,7.94625e-12
3410.00,7.72601e-12
3410.10,7.63609e-12
3410.20,7.52986e-12
3410.30,7.50159e-12
3410.40,7.43414e-12
3410.50,7.37948e-12
3410.60,8.07057e-12
3410.70,7.34154e-12
3410.80,8.36062e-12
3410.90,8.12671e-12
3411.00,8.15396e-12
3411.10,7.73799e-12
3411.20,7.79821e-12
3411.30,7.76257e-12
3411.40,8.23856e-12
3411.50,8.05697e-12
3411.60,8.55943e-12
3411.70,7.98104e-12
3411.80,7.25892e-12
3411.90,7.75948e-12
3412.00,7.66052e-12
3412.10,7.73825e-12
3412.20,7.73016e-12
3412.30,8.20951e-12
3412.40,7.81613e-12
3412.50,7.87524e-12
3412.60,8.14646e-12
3412.70,8.64537e-12
3412.80,8.03553e-12
3412.90,7.53013e-12
3413.00,8.36868e-12
3413.10,7.66468e-12
3413.20,7.88469e-12
3413.30,8.55825e-12
3413.40,7.99055e-12
3413.50,8.06759e-12
3413.60,7.59969e-12
3413.70,7.83880e-12
3413.80,7.47152e-12
3413.90,7.21071e-12
3414.00,7.47589e-12
3414.10,7.70572e-12
3414.20,7.89009e-12
3414.30,7.65180e-12
3414.40,7.12260e-12
3414.50,6.93363e-12
3414.60,7.74687e-12
3414.70,8.00908e-12
3414.80,7.33548e-12
3414.90,8.04853e-12
3415.00,8.16960e-12
3415.10,7.79583e-12
3415.20,7.80134e-12
3415.30,7.59597e-12
3415.40,7.62443e-12
3415.50,7.13147e-12
3415.60,6.86688e-12
3415.70,7.11635e-12
3415.80,7.99595e-12
3415.90,8.02912e-12
3416.00,7.37528e-12
3416.10,7.94286e-12
3416.20,8.64910e-12
3416.30,7.97844e-12
3416.40,8.36785e-12
3416.50,7.29567e-12
3416.60,7.53050e-12
3416.70,7.47760e-12
3416.80,7.72259e-12
3416.90,7.92984e-12
3417.00,8.62900e-12
3417.10,7.92142e-12
3417.20,8.17195e-12
3417.30,7.67304e-12
3417.40,8.17368e-12
3417.50,8.24974e-12
3417.60,7.61439e-12
3417.70,7.81705e-12
3417.80,7.79881e-12
3417.90,7.72055e-12
3418.00,8.13875e-12
3418.10,7.31732e-12
3418.20,7.79518e-12
3418.30,8.17097e-12
3418.40,7.94459e-12
3418.50,7.82851e-12
3418.60,7.72722e-12
3418.70,6.68364e-12
3418.80,7.87940e-12
3418.90,7.69816e-12
3419.00,8.18212e-12
3419.10,7.69049e-12
3419.20,7.87305e-12
3419.30,7.07169e-12
3419.40,7.16766e-12
3419.50,7.91070e-12
3419.60,8.02429e-12
3419.70,8.25061e-12
3419.80,9.00556e-12
3419.90,8.99906e-12
3420.00,8.21265e-12
3420.10,7.56467e-12
3420.20,8.01149e-12
3420.30,8.19185e-12
3420.40,8.83272e-12
3420.50,8.69313e-12
3420.60,8.01688e-12
3420.70,8.00369e-12
3420.80,8.06661e-12
3420.90,8.21463e-12
3421.00,7.94536e-12
3421.10,8.42095e-12
3421.20,7.28101e-12
3421.30,7.93036e-12
3421.40,7.63133e-12
3421.50,8.17300e-12
3421.60,7.96065e-12
3421.70,7.84317e-12
3421.80,7.67256e-12
3421.90,7.25079e-12
3422.00,8.26640e-12
3422.10,8.56650e-12
3422.20,7.97633e-12
3422.30,7.67324e-12
3422.40,8.30506e-12
3422.50,7.80855e-12
3422.60,6.78956e-12
3422.70,8.03220e-12
3422.80,7.72316e-12
3422.90,7.96396e-12
3423.00,7.65176e-12
3423.10,8.11029e-12
3423.20,8.19520e-12
3423.30,8.74802e-12
3423.40,8.17582e-12
3423.50,8.35340e-12
3423.60,8.00788e-12
3423.70,6.36226e-12
3423.80,4.05720e-12
3423.90,6.82521e-12
3424.00,8.14350e-12
3424.10,6.75953e-12
3424.20,8.48002e-12
3424.30,7.62003e-12
3424.40,7.87668e-12
3424.50,8.27340e-12
3424.60,8.24063e-12
3424.70,7.80959e-12
3424.80,8.45952e-12
3424.90,8.64234e-12
3425.00,8.07430e-12
3425.10,7.19705e-12
3425.20,7.09807e-12
3425.30,7.20063e-12
3425.40,7.95329e-12
3425.50,7.92597e-12
3425.60,7.67200e-12
3425.70,7.86504e-12
3425.80,8.28086e-12
3425.90,7.91216e-12
3426.00,8.42238e-12
3426.10,7.95380e-12
3426.20,8.71743e-12
3426.30,7.60700e-12
3426.40,8.10518e-12
3426.50,7.46807e-12
3426.60,8.03250e-12
3426.70,7.70591e-12
3426.80,6.91081e-12
3426.90,7.05929e-12
3427.00,8.33288e-12
3427.10,8.04464e-12
3427.20,7.86135e-12
3427.30,8.30065e-12
3427.40,7.75882e-12
3427.50,7.97911e-12
3427.60,8.30328e-12
3427.70,7.65554e-12
3427.80,7.99266e-12
3427.90,7.55178e-12
3428.00,7.28882e-12
3428.10,7.94859e-12
3428.20,7.73148e-12
3428.30,7.79505e-12
3428.40,8.04682e-12
3428.50,7.77400e-12
3428.60,7.90228e-12
3428.70,8.26429e-12
3428.80,8.25380e-12
3428.90,7.88759e-12
3429.00,8.39125e-12
3429.10,7.90498e-12
3429.20,7.60419e-12
3429.30,7.79567e-12
3429.40,8.20882e-12
3429.50,7.68556e-12
3429.60,8.04657e-12
3429.70,6.80991e-12
3429.80,7.65708e-12
3429.90,8.13627e-12
3430.00,7.36168e-12
3430.10,7.65018e-12
3430.20,7.45007e-12
3430.30,7.86498e-12
3430.40,7.87486e-12
3430.50,7.78425e-12
3430.60,7.63082e-12
3430.70,7.67523e-12
3430.80,7.49115e-12
3430.90,7.36672e-12
3431.00,8.20039e-12
3431.10,8.55507e-12
3431.20,7.59657e-12
3431.30,8.24699e-12
3431.40,8.50982e-12
3431.50,7.60261e-12
3431.60,8.07992e-12
3431.70,7.32695e-12
3431.80,7.17181e-12
3431.90,8.00786e-12
3432.00,7.98790e-12
3432.10,8.04848e-12
3432.20,7.85759e-12
3432.30,7.78299e-12
3432.40,7.74336e-12
3432.50,7.85975e-12
3432.60,7.76116e-12
3432.70,8.16489e-12
3432.80,7.41930e-12
3432.90,8.42646e-12
3433.00,7.40877e-12
3433.10,7.68479e-12
3433.20,7.31331e-12
3433.30,7.83510e-12
3433.40,8.38645e-12
3433.50,7.49940e-12
3433.60,7.35080e-12
3433.70,8.02846e-12
3433.80,7.98605e-12
3433.90,7.35759e-12
3434.00,7.93506e-12
3434.10,7.53782e-12
3434.20,7.19758e-12
3434.30,7.95966e-12
3434.40,7.80865e-12
3434.50,8.80968e-12
3434.60,8.47770e-12
3434.70,7.93161e-12
3434.80,7.31737e-12
3434.90,7.97582e-12
3435.00,7.97668e-12
3435.10,7.51663e-12
3435.20,8.54049e-12
3435.30,7.52971e-12
3435.40,8.08168e-12
3435.50,8.00971e-12
3435.60,8.40311e-12
3435.70,8.04175e-12
3435.80,7.84691e-12
3435.90,7.87099e-12
3436.00,7.90099e-12
3436.10,7.41940e-12
3436.20,7.74791e-12
3436.30,7.94491e-12
3436.40,8.08796e-12
3436.50,8.34330e-12
3436.60,7.55195e-12
3436.70,7.70407e-12
3436.80,7.32983e-12
3436.90,7.37833e-12
3437.00,8.24288e-12
3437.10,7.81108e-12
3437.20,7.84109e-12
3437.30,7.67011e-12
3437.40,8.21879e-12
3437.50,7.87951e-12
3437.60,8.61550e-12
3437.70,7.98804e-12
3437.80,7.28640e-12
3437.90,7.68816e-12
3438.00,6.99194e-12
3438.10,7.70168e-12
3438.20,7.74629e-12
3438.30,7.49752e-12
3438.40,7.72510e-12
3438.50,8.19171e-12
3438.60,8.07860e-12
3438.70,7.48703e-12
3438.80,8.15133e-12
3438.90,7.35497e-12
3439.00,8.01460e-12
3439.10,7.44301e-12
3439.20,7.31680e-12
3439.30,7.78557e-12
3439.40,7.55992e-12
3439.50,7.91670e-12
3439.60,8.80390e-12
3439.70,7.56243e-12
3439.80,7.96465e-12
3439.90,8.00064e-12
3440.00,8.26478e-12
3440.10,6.94917e-12
3440.20,7.13669e-12
3440.30,7.47939e-12
3440.40,8.51228e-12
3440.50,8.03936e-12
3440.60,7.61969e-12
3440.70,7.89063e-12
3440.80,9.02409e-12
3440.90,7.90972e-12
3441.00,8.45600e-12
3441.10,7.82098e-12
3441.20,7.49595e-12
3441.30,7.37353e-12
3441.40,7.86184e-12
3441.50,8.18231e-12
3441.60,7.89081e-12
3441.70,7.80000e-12
3441.80,8.05571e-12
3441.90,7.51243e-12
3442.00,7.46031e-12
3442.10,7.77454e-12
3442.20,7.58172e-12
3442.30,8.47267e-12
3442.40,8.20912e-12
3442.50,8.04238e-12
3442.60,7.77719e-12
3442.70,8.12318e-12
3442.80,6.73788e-12
3442.90,7.45947e-12
3443.00,7.74737e-12
3443.10,8.12823e-12
3443.20,7.80798e-12
3443.30,8.08092e-12
3443.40,7.15235e-12
3443.50,7.75595e-12
3443.60,7.90908e-12
3443.70,8.09902e-12
3443.80,8.78467e-12
3443.90,8.18898e-12
3444.00,8.05849e-12
3444.10,7.76538e-12
3444.20,7.08682e-12
3444.30,7.84423e-12
3444.40,7.37099e-12
3444.50,6.99189e-12
3444.60,7.32356e-12
3444.70,8.68952e-12
3444.80,8.67736e-12
3444.90,8.95694e-12
3445.00,8.15066e-12
3445.10,7.69071e-12
3445.20,8.10647e-12
3445.30,7.83295e-12
3445.40,8.56000e-12
3445.50,7.95424e-12
3445.60,7.21416e-12
3445.70,7.33695e-12
3445.80,7.18054e-12
3445.90,7.59566e-12
3446.00,7.97160e-12
3446.10,7.37550e-12
3446.20,8.66064e-12
3446.30,8.38541e-12
3446.40,7.27773e-12
3446.50,7.90537e-12
3446.60,8.10831e-12
3446.70,8.08540e-12
3446.80,7.38682e-12
3446.90,7.36624e-12
3447.00,7.53749e-12
3447.10,7.64851e-12
3447.20,8.00173e-12
3447.30,8.33954e-12
3447.40,7.67442e-12
3447.50,7.83899e-12
3447.60,8.24583e-12
3447.70,7.95211e-12
3447.80,8.02276e-12
3447.90,8.76594e-12
3448.00,7.85515e-12
3448.10,8.08483e-12
3448.20,7.86677e-12
3448.30,7.87198e-12
3448.40,7.92242e-12
3448.50,7.55635e-12
3448.60,7.87415e-12
3448.70,7.90515e-12
3448.80,7.26327e-12
3448.90,7.59976e-12
3449.00,8.14222e-12
3449.10,8.32047e-12
3449.20,8.15229e-12
3449.30,8.05792e-12
3449.40,8.20682e-12
3449.50,8.39305e-12
3449.60,8.29272e-12
3449.70,8.53970e-12
3449.80,7.50766e-12
3449.90,8.62684e-12
3450.00,7.83052e-12
3450.10,7.18180e-12
3450.20,7.85842e-12
3450.30,7.71831e-12
3450.40,7.63536e-12
3450.50,7.73549e-12
3450.60,7.97900e-12
3450.70,7.61008e-12
3450.80,7.51678e-12
3450.90,7.79806e-12
3451.00,8.13300e-12
3451.10,7.85379e-12
3451.20,7.74339e-12
3451.30,8.05018e-12
3451.40,8.19131e-12
3451.50,8.31099e-12
3451.60,8.16484e-12
3451.70,7.78776e-12
3451.80,7.53942e-12
3451.90,8.13207e-12
3452.00,7.71837e-12
3452.10,8.25426e-12
3452.20,7.61034e-12
3452.30,7.69267e-12
3452.40,7.92451e-12
3452.50,7.92298e-12
3452.60,8.23319e-12
3452.70,8.16010e-12
3452.80,7.63167e-12
3452.90,7.86317e-12
3453.00,8.30430e-12
3453.10,7.72806e-12
3453.20,7.53798e-12
3453.30,7.84749e-12
3453.40,8.00667e-12
3453.50,7.72627e-12
3453.60,8.35652e-12
3453.70,7.26165e-12
3453.80,8.05429e-12
3453.90,8.30306e-12
3454.00,8.15669e-12
3454.10,7.97928e-12
3454.20,8.07525e-12
3454.30,7.43333e-12
3454.40,7.85369e-12
3454.50,7.90629e-12
3454.60,8.16391e-12
3454.70,8.19862e-12
3454.80,9.01884e-12
3454.90,8.21430e-12
3455.00,8.11961e-12
3455.10,7.74975e-12
3455.20,8.39731e-12
3455.30,8.18315e-12
3455.40,8.47953e-12
3455.50,7.81368e-12
3455.60,7.57276e-12
3455.70,7.00078e-12
3455.80,7.82380e-12
3455.90,7.82943e-12
3456.00,7.63029e-12
3456.10,7.28489e-12
3456.20,7.64990e-12
3456.30,7.26860e-12
3456.40,8.33899e-12
3456.50,7.47627e-12
3456.60,7.98485e-12
3456.70,7.62979e-12
3456.80,6.82189e-12
3456.90,7.72156e-12
3457.00,8.96894e-12
3457.10,8.00231e-12
3457.20,8.31574e-12
3457.30,8.01002e-12
3457.40,7.82347e-12
3457.50,7.92162e-12
3457.60,7.27048e-12
3457.70,8.03021e-12
3457.80,7.97564e-12
3457.90,7.41692e-12
3458.00,8.10061e-12
3458.10,7.93714e-12
3458.20,7.94797e-12
3458.30,7.82515e-12
3458.40,7.95607e-12
3458.50,7.91304e-12
3458.60,8.24467e-12
3458.70,8.66173e-12
3458.80,8.09079e-12
3458.90,8.14553e-12
3459.00,7.97000e-12
3459.10,7.79844e-12
3459.20,7.54583e-12
3459.30,7.51633e-12
3459.40,7.59860e-12
3459.50,7.89685e-12
3459.60,8.57322e-12
3459.70,8.20001e-12
3459.80,7.86389e-12
3459.90,7.64153e-12
3460.00,7.64237e-12
3460.10,8.50861e-12
3460.20,8.24351e-12
3460.30,7.60096e-12
3460.40,8.23568e-12
3460.50,7.84949e-12
3460.60,7.62385e-12
3460.70,7.89434e-12
3460.80,7.97830e-12
3460.90,8.07225e-12
3461.00,7.82219e-12
3461.10,7.96929e-12
3461.20,7.65087e-12
3461.30,7.77320e-12
3461.40,8.27441e-12
3461.50,7.41039e-12
3461.60,7.74217e-12
3461.70,8.13834e-12
3461.80,7.84740e-12
3461.90,7.85824e-12
3462.00,8.24570e-12
3462.10,7.85915e-12
3462.20,7.67448e-12
3462.30,7.28386e-12
3462.40,6.82801e-12
3462.50,7.77459e-12
3462.60,7.65466e-12
3462.70,7.51272e-12
3462.80,8.07832e-12
3462.90,8.30038e-12
3463.00,7.81564e-12
3463.10,7.49925e-12
3463.20,6.91878e-12
3463.30,7.92381e-12
3463.40,7.80944e-12
3463.50,7.75987e-12
3463.60,7.90318e-12
3463.70,8.23379e-12
3463.80,8.25507e-12
3463.90,7.90255e-12
3464.00,8.63306e-12
3464.10,8.53029e-12
3464.20,7.55445e-12
3464.30,7.90437e-12
3464.40,7.78472e-12
3464.50,7.22706e-12
3464.60,8.07951e-12
3464.70,8.83836e-12
3464.80,7.66319e-12
3464.90,8.53103e-12
3465.00,8.38134e-12
3465.10,7.62246e-12
3465.20,7.68739e-12
3465.30,7.86247e-12
3465.40,7.56690e-12
3465.50,7.39187e-12
3465.60,7.30657e-12
3465.70,7.69962e-12
3465.80,7.91442e-12
3465.90,8.10240e-12
3466.00,7.69975e-12
3466.10,8.36182e-12
3466.20,7.94871e-12
3466.30,8.08183e-12
3466.40,8.31276e-12
3466.50,7.36327e-12
3466.60,7.90245e-12
3466.70,8.15024e-12
3466.80,7.39742e-12
3466.90,7.05345e-12
3467.00,7.01577e-12
3467.10,7.96287e-12
3467.20,7.07472e-12
3467.30,7.63214e-12
3467.40,7.35627e-12
3467.50,8.24545e-12
3467.60,8.33336e-12
3467.70,7.33508e-12
3467.80,8.20957e-12
3467.90,8.08488e-12
3468.00,7.33514e-12
3468.10,7.79775e-12
3468.20,8.22430e-12
3468.30,7.56673e-12
3468.40,8.21080e-12
3468.50,8.39667e-12
3468.60,9.02402e-12
3468.70,8.23470e-12
3468.80,8.29337e-12
3468.90,7.75398e-12
3469.00,7.37269e-12
3469.10,7.28360e-12
3469.20,7.67102e-12
3469.30,7.71563e-12
3469.40,8.77724e-12
3469.50,8.67536e-12
3469.60,7.93018e-12
3469.70,8.01015e-12
3469.80,7.42027e-12
3469.90,7.63235e-12
3470.00,7.92398e-12
3470.10,8.01481e-12
3470.20,7.65897e-12
3470.30,7.66544e-12
3470.40,7.10627e-12
3470.50,7.92666e-12
3470.60,8.62783e-12
3470.70,7.67966e-12
3470.80,7.73154e-12
3470.90,7.03196e-12
3471.00,7.83933e-12
3471.10,7.93624e-12
3471.20,8.10108e-12
3471.30,7.37202e-12
3471.40,7.82345e-12
3471.50,7.69727e-12
3471.60,7.97149e-12
3471.70,7.57433e-12
3471.80,7.94788e-12
3471.90,7.62748e-12
3472.00,7.59133e-12
3472.10,8.25608e-12
3472.20,7.89140e-12
3472.30,8.03463e-12
3472.40,7.84485e-12
3472.50,8.17593e-12
3472.60,8.30230e-12
3472.70,8.06785e-12
3472.80,7.33615e-12
3472.90,8.19109e-12
3473.00,7.95458e-12
3473.10,7.70759e-12
3473.20,8.25045e-12
3473.30,8.91167e-12
3473.40,6.95678e-12
3473.50,8.04622e-12
3473.60,8.14851e-12
3473.70,8.10510e-12
3473.80,7.97515e-12
3473.90,8.29805e-12
3474.00,7.68904e-12
3474.10,7.72089e-12
3474.20,7.74629e-12
3474.30,7.91585e-12
3474.40,7.68356e-12
3474.50,7.51689e-12
3474.60,7.69492e-12
3474.70,7.93740e-12
3474.80,8.07399e-12
3474.90,8.49294e-12
3475.00,7.63667e-12
3475.10,8.03067e-12
3475.20,8.07303e-12
3475.30,7.84547e-12
3475.40,8.54655e-12
3475.50,8.23317e-12
3475.60,8.31988e-12
3475.70,8.46663e-12
3475.80,7.69338e-12
3475.90,8.03920e-12
3476.00,8.01025e-12
3476.10,7.64876e-12
3476.20,7.75038e-12
3476.30,7.33523e-12
3476.40,8.07054e-12
3476.50,7.25222e-12
3476.60,8.22065e-12
3476.70,8.80938e-12
3476.80,8.33328e-12
3476.90,7.89060e-12
3477.00,7.62530e-12
3477.10,7.23617e-12
3477.20,8.14242e-12
3477.30,7.94041e-12
3477.40,7.44393e-12
3477.50,7.89534e-12
3477.60,7.89943e-12
3477.70,8.13629e-12
3477.80,8.36511e-12
3477.90,7.87698e-12
3478.00,8.25834e-12
3478.10,8.30239e-12
3478.20,8.36259e-12
3478.30,7.60034e-12
3478.40,8.02293e-12
3478.50,8.07424e-12
3478.60,7.74978e-12
3478.70,8.70690e-12
3478.80,8.14265e-12
3478.90,7.98083e-12
3479.00,7.79920e-12
3479.10,8.11660e-12
3479.20,8.41141e-12
3479.30,8.32185e-12
3479.40,7.62493e-12
3479.50,7.86687e-12
3479.60,8.37054e-12
3479.70,7.16339e-12
3479.80,7.68283e-12
3479.90,7.70185e-12
3480.00,7.35125e-12
3480.10,7.92735e-12
3480.20,7.87650e-12
3480.30,7.44181e-12
3480.40,8.12266e-12
3480.50,7.71501e-12
3480.60,7.80557e-12
3480.70,7.81733e-12
3480.80,7.92044e-12
3480.90,8.19088e-12
3481.00,7.80373e-12
3481.10,7.20513e-12
3481.20,7.80907e-12
3481.30,7.91948e-12
3481.40,7.60297e-12
3481.50,7.94990e-12
3481.60,7.90750e-12
3481.70,7.78422e-12
3481.80,7.63060e-12
3481.90,7.34917e-12
3482.00,7.91296e-12
3482.10,7.16802e-12
3482.20,7.73145e-12
3482.30,7.43459e-12
3482.40,7.79059e-12
3482.50,7.97348e-12
3482.60,8.29638e-12
3482.70,7.47797e-12
3482.80,7.79602e-12
3482.90,8.21526e-12
3483.00,7.98265e-12
3483.10,8.11220e-12
3483.20,8.13614e-12
3483.30,7.61816e-12
3483.40,6.90745e-12
3483.50,7.67691e-12
3483.60,8.22059e-12
3483.70,7.74499e-12
3483.80,7.55354e-12
3483.90,7.91593e-12
3484.00,7.90990e-12
3484.10,7.42244e-12
3484.20,8.07117e-12
3484.30,8.01372e-12
3484.40,7.74730e-12
3484.50,7.35894e-12
3484.60,7.80773e-12
3484.70,7.85354e-12
3484.80,7.64457e-12
3484.90,8.16961e-12
3485.00,8.57641e-12
3485.10,7.86466e-12
3485.20,7.57947e-12
3485.30,7.15081e-12
3485.40,7.41015e-12
3485.50,7.82797e-12
3485.60,7.99093e-12
3485.70,7.48356e-12
3485.80,7.63923e-12
3485.90,7.57927e-12
3486.00,7.80914e-12
3486.10,7.25462e-12
3486.20,7.29801e-12
3486.30,7.97914e-12
3486.40,7.67348e-12
3486.50,7.55188e-12
3486.60,8.07377e-12
3486.70,7.70806e-12
3486.80,8.31924e-12
3486.90,7.86305e-12
3487.00,8.56233e-12
3487.10,8.24036e-12
3487.20,7.71310e-12
3487.30,7.50423e-12
3487.40,8.27180e-12
3487.50,7.95664e-12
3487.60,7.23166e-12
3487.70,8.05817e-12
3487.80,7.92067e-12
3487.90,7.86188e-12
3488.00,7.61722e-12
3488.10,7.48738e-12
3488.20,7.71996e-12
3488.30,7.76221e-12
3488.40,7.40302e-12
3488.50,7.60154e-12
3488.60,7.95354e-12
3488.70,8.25158e-12
3488.80,7.56793e-12
3488.90,7.48310e-12
3489.00,7.59641e-12
3489.10,7.40802e-12
3489.20,7.21880e-12
3489.30,7.37313e-12
3489.40,6.76556e-12
3489.50,7.51776e-12
3489.60,7.72576e-12
3489.70,7.82166e-12
3489.80,7.64905e-12
3489.90,8.07525e-12
3490.00,7.84616e-12
3490.10,8.05342e-12
3490.20,7.77636e-12
3490.30,7.92919e-12
3490.40,7.75937e-12
3490.50,7.72690e-12
3490.60,7.62574e-12
3490.70,7.70543e-12
3490.80,7.37053e-12
3490.90,7.48721e-12
3491.00,7.99538e-12
3491.10,7.77956e-12
3491.20,7.59908e-12
3491.30,7.22099e-12
3491.40,7.67274e-12
3491.50,7.51012e-12
3491.60,8.06157e-12
3491.70,7.79118e-12
3491.80,7.00303e-12
3491.90,7.68876e-12
3492.00,7.73517e-12
3492.10,8.25750e-12
3492.20,8.87224e-12
3492.30,8.07334e-12
3492.40,7.32114e-12
3492.50,7.86799e-12
3492.60,7.73742e-12
3492.70,7.75129e-12
3492.80,7.13197e-12
3492.90,7.53893e-12
3493.00,7.48645e-12
3493.10,7.74167e-12
3493.20,7.73601e-12
3493.30,8.03116e-12
3493.40,7.37907e-12
3493.50,8.06912e-12
3493.60,8.33014e-12
3493.70,7.40070e-12
3493.80,8.23338e-12
3493.90,7.75255e-12
3494.00,7.53309e-12
3494.10,8.08126e-12
3494.20,8.49754e-12
3494.30,7.76206e-12
3494.40,8.10464e-12
3494.50,7.39594e-12
3494.60,7.89008e-12
3494.70,7.45382e-12
3494.80,7.26032e-12
3494.90,7.42045e-12
3495.00,8.01901e-12
3495.10,7.77825e-12
3495.20,8.08879e-12
3495.30,7.90180e-12
3495.40,7.58151e-12
3495.50,7.61007e-12
3495.60,7.94595e-12
3495.70,7.53431e-12
3495.80,7.55064e-12
3495.90,8.12302e-12
3496.00,7.55313e-12
3496.10,7.97106e-12
3496.20,7.73788e-12
3496.30,7.35382e-12
3496.40,7.51245e-12
3496.50,7.65317e-12
3496.60,7.93500e-12
3496.70,7.44604e-12
3496.80,8.42127e-12
3496.90,8.97119e-12
3497.00,8.40306e-12
3497.10,7.53464e-12
3497.20,7.48570e-12
3497.30,7.07284e-12
3497.40,7.06998e-12
3497.50,7.54615e-12
3497.60,8.20600e-12
3497.70,7.40215e-12
3497.80,7.42828e-12
3497.90,8.49514e-12
3498.00,8.17237e-12
3498.10,7.89936e-12
3498.20,8.32270e-12
3498.30,7.58267e-12
3498.40,7.79131e-12
3498.50,7.66641e-12
3498.60,7.91019e-12
3498.70,8.17442e-12
3498.80,7.48398e-12
3498.90,8.37300e-12
3499.00,7.85319e-12
3499.10,7.76747e-12
3499.20,7.53552e-12
3499.30,7.46733e-12
3499.40,7.73367e-12
3499.50,7.34645e-12
3499.60,8.10836e-12
3499.70,7.52542e-12
3499.80,8.37608e-12
3499.90,8.00147e-12
3500.00,7.71957e-12
3500.10,8.11435e-12
3500.20,7.75029e-12
3500.30,7.62445e-12
3500.40,6.96849e-12
3500.50,7.65229e-12
3500.60,8.09501e-12
3500.70,8.20461e-12
3500.80,7.43203e-12
3500.90,7.39198e-12
3501.00,7.69087e-12
3501.10,8.04621e-12
3501.20,8.04749e-12
3501.30,7.69505e-12
3501.40,7.19494e-12
3501.50,8.17892e-12
3501.60,8.43132e-12
3501.70,7.67963e-12
3501.80,7.92631e-12
3501.90,7.26572e-12
3502.00,7.82740e-12
